EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
6141.477,-260.520,6087.517,-177.564,-53.764,-1054.514,4.228,77.778,-0.100,0.982,-0.122,0.000,2.228,-0.183,60.000,4865.000,1.000
6107.543,-262.444,6053.558,-183.015,-54.043,-1053.999,3.502,77.087,-0.102,0.982,-0.123,-0.061,2.258,-0.122,60.000,4866.000,1.000
6073.512,-262.894,6019.644,-187.829,-54.322,-1055.602,2.698,76.366,-0.102,0.984,-0.127,0.000,2.380,-0.122,60.000,4867.000,1.000
6039.360,-261.970,5985.751,-192.158,-54.634,-1059.047,1.812,75.602,-0.103,0.983,-0.124,-0.061,2.472,-0.214,60.000,4868.000,1.000
6005.140,-260.439,5951.845,-196.367,-54.999,-1063.502,0.884,74.803,-0.102,0.984,-0.124,-0.031,2.472,-0.183,60.000,4869.000,1.000
5971.049,-259.176,5917.991,-200.375,-55.323,-1067.035,0.055,74.076,-0.103,0.982,-0.124,0.061,2.472,-0.061,60.000,4870.000,1.000
5937.332,-258.511,5884.332,-203.358,-55.433,-1068.204,-0.487,73.575,-0.102,0.981,-0.126,0.061,2.563,-0.092,60.000,4871.000,1.000
5904.097,-258.187,5850.967,-204.132,-55.233,-1068.306,-0.659,73.379,-0.102,0.981,-0.126,0.061,2.625,-0.153,60.000,4872.000,1.000
5871.274,-257.894,5817.899,-202.082,-54.731,-1068.243,-0.507,73.470,-0.103,0.983,-0.125,0.061,2.594,-0.153,60.000,4873.000,1.000
5838.628,-257.649,5784.996,-197.739,-54.068,-1069.132,-0.229,73.711,-0.103,0.982,-0.125,0.031,2.502,-0.122,60.000,4874.000,1.000
5806.050,-257.726,5752.235,-192.469,-53.275,-1069.923,0.084,74.072,-0.102,0.980,-0.127,0.122,2.625,0.000,60.000,4875.000,1.000
5773.507,-258.321,5719.627,-187.616,-52.366,-1069.147,0.396,74.527,-0.104,0.981,-0.129,0.153,2.686,0.000,60.000,4876.000,1.000
5740.839,-259.487,5687.002,-183.952,-51.530,-1068.207,0.547,74.869,-0.104,0.982,-0.126,0.153,2.716,0.092,60.000,4877.000,1.000
5707.845,-261.283,5654.108,-181.697,-51.028,-1068.006,0.365,74.860,-0.105,0.981,-0.125,0.244,2.655,0.031,60.000,4878.000,1.000
5674.372,-263.697,5620.733,-180.686,-51.059,-1069.228,-0.252,74.335,-0.107,0.982,-0.126,0.336,2.655,0.092,60.000,4879.000,1.000
5640.491,-266.524,5586.912,-180.611,-51.553,-1070.523,-1.187,73.376,-0.106,0.983,-0.125,0.458,2.625,0.214,60.000,4880.000,1.000
5606.390,-269.264,5552.838,-181.189,-52.291,-1070.357,-2.261,72.189,-0.106,0.984,-0.125,0.519,2.594,0.336,60.000,4881.000,1.000
5572.265,-271.166,5518.741,-182.190,-53.060,-1070.081,-3.344,70.978,-0.106,0.985,-0.128,0.549,2.533,0.366,60.000,4882.000,1.000
5538.395,-271.465,5484.928,-183.309,-53.590,-1070.788,-4.247,70.020,-0.106,0.985,-0.130,0.580,2.563,0.366,60.000,4883.000,1.000
5505.041,-269.705,5451.648,-184.088,-53.653,-1073.348,-4.782,69.548,-0.107,0.988,-0.127,0.549,2.502,0.366,60.000,4884.000,1.000
5472.390,-266.129,5419.062,-184.279,-53.071,-1075.758,-4.769,69.715,-0.106,0.987,-0.126,0.580,2.441,0.397,60.000,4885.000,1.000
5440.295,-261.645,5387.014,-184.174,-51.974,-1075.423,-4.302,70.367,-0.106,0.986,-0.124,0.549,2.350,0.427,60.000,4886.000,1.000
5408.220,-257.362,5354.985,-184.449,-50.868,-1073.682,-3.839,71.004,-0.105,0.987,-0.127,0.610,2.380,0.427,60.000,4887.000,1.000
5375.671,-254.134,5322.505,-185.640,-50.236,-1072.888,-3.813,71.190,-0.105,0.986,-0.126,0.671,2.350,0.519,60.000,4888.000,1.000
5342.492,-252.198,5289.431,-187.596,-50.254,-1075.319,-4.364,70.796,-0.104,0.986,-0.125,0.580,2.289,0.458,60.000,4889.000,1.000
5309.014,-251.195,5256.070,-189.406,-50.637,-1079.264,-5.196,70.117,-0.104,0.985,-0.123,0.519,2.289,0.549,60.000,4890.000,1.000
5275.738,-250.441,5222.875,-189.823,-50.910,-1080.938,-5.856,69.577,-0.105,0.984,-0.124,0.580,2.167,0.549,60.000,4891.000,1.000
5242.894,-249.478,5190.045,-188.202,-50.823,-1080.025,-6.140,69.342,-0.105,0.985,-0.126,0.549,2.106,0.458,60.000,4892.000,1.000
5210.314,-248.557,5157.424,-185.235,-50.507,-1078.183,-6.215,69.236,-0.103,0.987,-0.127,0.488,2.136,0.519,60.000,4893.000,1.000
5177.565,-248.339,5124.624,-182.365,-50.365,-1078.480,-6.495,68.871,-0.100,0.986,-0.125,0.519,2.167,0.488,60.000,4894.000,1.000
5144.466,-249.235,5091.509,-180.596,-50.567,-1080.569,-7.125,68.136,-0.102,0.985,-0.122,0.488,2.197,0.488,60.000,4895.000,1.000
5111.137,-251.077,5058.213,-179.913,-51.003,-1081.549,-7.961,67.186,-0.102,0.986,-0.125,0.458,2.258,0.488,60.000,4896.000,1.000
5077.712,-253.288,5024.831,-179.519,-51.569,-1081.217,-8.899,66.136,-0.102,0.986,-0.125,0.519,2.319,0.458,60.000,4897.000,1.000
5044.310,-255.279,4991.434,-178.494,-52.172,-1080.478,-9.901,65.059,-0.100,0.987,-0.127,0.366,2.197,0.519,60.000,4898.000,1.000
5011.003,-256.796,4958.090,-176.474,-52.741,-1081.372,-10.957,64.012,-0.100,0.988,-0.129,0.458,2.289,0.427,60.000,4899.000,1.000
4977.908,-257.977,4924.957,-173.886,-53.145,-1083.290,-11.917,63.137,-0.101,0.987,-0.128,0.519,2.258,0.397,60.000,4900.000,1.000
4945.059,-258.927,4892.105,-171.322,-53.340,-1083.741,-12.658,62.501,-0.100,0.985,-0.128,0.336,2.258,0.397,60.000,4901.000,1.000
4912.322,-259.433,4859.411,-168.875,-53.448,-1082.818,-13.235,61.996,-0.100,0.985,-0.126,0.275,2.289,0.397,60.000,4902.000,1.000
4879.582,-259.141,4826.759,-166.337,-53.554,-1081.437,-13.739,61.527,-0.102,0.987,-0.126,0.214,2.350,0.458,60.000,4903.000,1.000
4846.777,-257.822,4794.074,-163.919,-53.689,-1081.764,-14.263,61.028,-0.101,0.986,-0.128,0.153,2.441,0.397,60.000,4904.000,1.000
4814.028,-255.632,4761.457,-162.693,-53.743,-1083.465,-14.754,60.571,-0.101,0.986,-0.123,0.031,2.502,0.397,60.000,4905.000,1.000
4781.451,-253.046,4728.988,-164.001,-53.655,-1084.333,-15.157,60.204,-0.100,0.981,-0.125,-0.031,2.411,0.305,60.000,4906.000,1.000
4748.940,-250.420,4696.535,-168.232,-53.571,-1084.795,-15.596,59.808,-0.101,0.978,-0.123,0.000,2.533,0.366,60.000,4907.000,1.000
4716.388,-247.595,4663.991,-174.186,-53.593,-1085.712,-16.157,59.306,-0.099,0.979,-0.119,0.031,2.472,0.366,60.000,4908.000,1.000
4683.787,-244.109,4631.388,-179.628,-53.689,-1088.380,-16.807,58.739,-0.098,0.983,-0.122,0.092,2.533,0.336,60.000,4909.000,1.000
4651.282,-240.079,4598.911,-182.634,-53.690,-1091.214,-17.361,58.282,-0.099,0.984,-0.127,0.061,2.686,0.305,60.000,4910.000,1.000
4618.982,-236.443,4566.677,-182.389,-53.496,-1091.230,-17.684,58.037,-0.096,0.984,-0.126,-0.031,2.808,0.488,60.000,4911.000,1.000
4586.844,-234.311,4534.610,-179.265,-53.194,-1089.633,-17.832,57.905,-0.097,0.983,-0.123,0.092,2.930,0.519,60.000,4912.000,1.000
4554.729,-234.333,4502.525,-174.752,-52.966,-1090.203,-17.987,57.692,-0.100,0.982,-0.125,0.122,2.930,0.671,60.000,4913.000,1.000
4522.386,-236.443,4470.158,-170.806,-53.079,-1096.920,-18.445,57.140,-0.102,0.983,-0.125,0.153,2.930,0.641,60.000,4914.000,1.000
4489.812,-239.954,4437.542,-168.796,-53.509,-1106.771,-19.217,56.305,-0.104,0.984,-0.129,0.061,2.960,0.488,60.000,4915.000,1.000
4457.296,-243.850,4405.013,-168.929,-53.909,-1112.067,-19.983,55.548,-0.106,0.983,-0.125,0.092,2.808,0.397,60.000,4916.000,1.000
4425.056,-247.223,4372.802,-170.404,-54.019,-1110.863,-20.493,55.102,-0.108,0.986,-0.128,0.000,2.808,0.275,60.000,4917.000,1.000
4393.047,-249.551,4340.831,-171.770,-53.875,-1107.452,-20.784,54.880,-0.109,0.984,-0.129,-0.031,2.777,0.031,60.000,4918.000,1.000
4361.026,-250.703,4308.818,-171.570,-53.741,-1108.362,-21.107,54.595,-0.108,0.985,-0.125,0.000,2.472,0.000,60.000,4919.000,1.000
4328.971,-250.954,4276.735,-169.349,-53.658,-1113.103,-21.485,54.220,-0.106,0.983,-0.124,0.031,2.350,-0.092,60.000,4920.000,1.000
4296.993,-250.754,4244.720,-165.857,-53.523,-1115.538,-21.815,53.884,-0.104,0.986,-0.126,0.000,2.380,-0.275,60.000,4921.000,1.000
4265.029,-250.385,4212.737,-162.396,-53.393,-1113.603,-22.170,53.544,-0.103,0.985,-0.129,0.061,2.197,-0.244,60.000,4922.000,1.000
4232.991,-249.879,4180.716,-160.198,-53.350,-1109.565,-22.627,53.134,-0.101,0.987,-0.129,0.031,2.289,-0.153,60.000,4923.000,1.000
4200.905,-249.091,4148.688,-159.977,-53.385,-1108.094,-23.137,52.683,-0.102,0.985,-0.125,0.061,2.319,-0.122,60.000,4924.000,1.000
4169.018,-247.905,4116.898,-161.737,-53.289,-1109.354,-23.460,52.407,-0.104,0.985,-0.127,0.061,2.228,-0.092,60.000,4925.000,1.000
4137.455,-246.301,4085.455,-164.801,-52.961,-1109.639,-23.514,52.391,-0.103,0.988,-0.128,0.000,2.197,-0.061,60.000,4926.000,1.000
4106.022,-244.333,4054.137,-168.119,-52.584,-1108.028,-23.530,52.424,-0.104,0.986,-0.127,-0.031,2.258,0.061,60.000,4927.000,1.000
4074.577,-242.160,4022.761,-170.742,-52.266,-1104.705,-23.649,52.369,-0.103,0.985,-0.125,0.061,2.228,0.153,60.000,4928.000,1.000
4043.126,-239.992,3991.306,-172.055,-51.968,-1101.381,-23.831,52.243,-0.102,0.986,-0.128,0.000,2.228,0.305,60.000,4929.000,1.000
4011.749,-238.060,3959.871,-171.902,-51.609,-1098.598,-23.967,52.134,-0.103,0.987,-0.128,-0.092,2.167,0.366,60.000,4930.000,1.000
3980.347,-236.517,3928.407,-170.532,-51.302,-1096.186,-24.142,51.960,-0.104,0.986,-0.125,-0.031,2.197,0.336,60.000,4931.000,1.000
3948.722,-235.421,3896.780,-168.416,-51.249,-1095.239,-24.523,51.549,-0.103,0.986,-0.124,-0.061,2.136,0.366,60.000,4932.000,1.000
3916.954,-234.917,3865.111,-166.231,-51.347,-1093.683,-24.983,51.019,-0.104,0.986,-0.123,-0.092,2.075,0.458,60.000,4933.000,1.000
3885.178,-235.246,3833.520,-164.741,-51.446,-1090.081,-25.389,50.511,-0.103,0.987,-0.121,-0.122,1.984,0.397,60.000,4934.000,1.000
3853.409,-236.444,3801.948,-164.296,-51.535,-1085.563,-25.800,50.011,-0.103,0.986,-0.123,-0.092,1.953,0.214,60.000,4935.000,1.000
3821.617,-238.167,3770.270,-164.426,-51.668,-1083.177,-26.353,49.435,-0.102,0.983,-0.124,-0.122,1.923,0.183,60.000,4936.000,1.000
3789.877,-240.197,3738.520,-164.505,-51.813,-1085.155,-27.026,48.833,-0.102,0.981,-0.123,-0.214,1.892,0.153,60.000,4937.000,1.000
3758.403,-242.765,3706.942,-164.544,-51.809,-1086.398,-27.587,48.409,-0.102,0.983,-0.122,-0.275,1.892,0.061,60.000,4938.000,1.000
3727.108,-245.882,3675.529,-164.803,-51.763,-1081.565,-28.065,48.086,-0.102,0.983,-0.123,-0.244,1.770,0.000,60.000,4939.000,1.000
3695.614,-248.980,3643.990,-165.256,-52.001,-1072.012,-28.777,47.529,-0.101,0.984,-0.125,-0.214,1.831,-0.031,60.000,4940.000,1.000
3663.638,-251.393,3612.094,-165.716,-52.705,-1064.685,-29.947,46.512,-0.101,0.982,-0.124,-0.122,1.740,-0.244,60.000,4941.000,1.000
3631.437,-252.887,3580.071,-166.173,-53.560,-1062.367,-31.294,45.306,-0.103,0.981,-0.125,-0.031,1.862,-0.244,60.000,4942.000,1.000
3599.829,-253.674,3548.642,-166.819,-53.785,-1052.316,-32.016,44.676,-0.103,0.982,-0.124,0.000,1.892,-0.397,60.000,4943.000,1.000
3569.156,-253.944,3518.060,-167.747,-53.115,-1022.411,-31.801,44.902,-0.103,0.979,-0.124,0.092,1.831,-0.519,60.000,4944.000,1.000
3538.708,-253.689,3487.585,-168.957,-52.297,-982.657,-31.372,45.255,-0.103,0.980,-0.123,0.092,1.801,-0.549,60.000,4945.000,1.000
3507.434,-252.885,3456.193,-170.594,-52.384,-960.497,-31.792,44.718,-0.101,0.981,-0.126,0.153,1.740,-0.580,60.000,4946.000,1.000
3475.073,-251.655,3423.696,-172.815,-53.635,-974.523,-33.358,43.066,-0.102,0.981,-0.127,0.183,1.831,-0.610,60.000,4947.000,1.000
3442.431,-250.185,3390.993,-175.395,-55.240,-1015.148,-35.304,41.123,-0.101,0.983,-0.124,0.122,1.801,-0.549,60.000,4948.000,1.000
3410.456,-248.534,3359.087,-177.598,-56.233,-1058.242,-36.683,39.812,-0.102,0.981,-0.121,0.275,1.770,-0.671,60.000,4949.000,1.000
3379.497,-246.715,3328.303,-178.583,-56.233,-1085.789,-37.108,39.447,-0.102,0.982,-0.126,0.275,1.709,-0.763,60.000,4950.000,1.000
3349.218,-244.834,3298.221,-177.861,-55.559,-1094.821,-36.869,39.674,-0.101,0.983,-0.123,0.275,1.801,-0.702,60.000,4951.000,1.000
3319.044,-243.214,3268.200,-175.655,-54.786,-1093.885,-36.510,39.951,-0.100,0.984,-0.121,0.397,1.831,-0.671,60.000,4952.000,1.000
3288.745,-242.360,3238.009,-172.896,-54.142,-1090.380,-36.262,40.108,-0.101,0.986,-0.124,0.427,1.801,-0.671,60.000,4953.000,1.000
3258.371,-242.576,3207.725,-170.485,-53.584,-1087.986,-36.095,40.243,-0.103,0.985,-0.124,0.427,1.770,-0.702,60.000,4954.000,1.000
3228.080,-243.757,3177.520,-168.858,-52.974,-1086.704,-35.879,40.516,-0.104,0.983,-0.122,0.397,1.709,-0.732,60.000,4955.000,1.000
3197.948,-245.387,3147.449,-168.138,-52.270,-1085.352,-35.574,40.946,-0.103,0.983,-0.125,0.397,1.770,-0.641,60.000,4956.000,1.000
3167.856,-246.665,3117.368,-168.230,-51.600,-1085.613,-35.322,41.330,-0.104,0.985,-0.125,0.305,1.709,-0.732,60.000,4957.000,1.000
3137.692,-247.059,3087.157,-168.824,-51.053,-1088.204,-35.239,41.488,-0.104,0.983,-0.124,0.366,1.648,-0.641,60.000,4958.000,1.000
3107.363,-246.759,3056.749,-169.590,-50.702,-1093.037,-35.409,41.316,-0.105,0.985,-0.127,0.366,1.648,-0.580,60.000,4959.000,1.000
3076.882,-246.400,3026.209,-170.431,-50.549,-1097.748,-35.790,40.886,-0.104,0.985,-0.124,0.336,1.678,-0.702,60.000,4960.000,1.000
3046.323,-246.269,2995.658,-171.296,-50.549,-1099.031,-36.283,40.357,-0.104,0.983,-0.123,0.336,1.648,-0.610,60.000,4961.000,1.000
3015.703,-246.031,2965.121,-171.896,-50.693,-1097.917,-36.864,39.802,-0.105,0.984,-0.120,0.427,1.678,-0.671,60.000,4962.000,1.000
2985.015,-245.294,2934.564,-172.013,-50.932,-1097.160,-37.532,39.230,-0.106,0.982,-0.123,0.427,1.678,-0.702,60.000,4963.000,1.000
2954.157,-244.139,2903.849,-171.959,-51.294,-1099.805,-38.364,38.519,-0.107,0.982,-0.123,0.488,1.587,-0.671,60.000,4964.000,1.000
2923.187,-243.062,2873.007,-172.558,-51.705,-1104.597,-39.273,37.684,-0.104,0.983,-0.125,0.366,1.648,-0.641,60.000,4965.000,1.000
2892.290,-242.435,2842.231,-174.513,-52.033,-1106.719,-40.068,36.886,-0.105,0.984,-0.120,0.458,1.740,-0.702,60.000,4966.000,1.000
2861.433,-242.222,2811.509,-177.788,-52.391,-1105.702,-40.810,36.098,-0.104,0.982,-0.123,0.549,1.617,-0.702,60.000,4967.000,1.000
2830.461,-242.112,2780.681,-181.470,-52.972,-1104.424,-41.703,35.189,-0.104,0.985,-0.124,0.488,1.678,-0.610,60.000,4968.000,1.000
2799.362,-241.696,2749.680,-184.195,-53.780,-1106.649,-42.814,34.128,-0.107,0.985,-0.125,0.488,1.587,-0.458,60.000,4969.000,1.000
2768.522,-240.829,2718.850,-185.046,-54.389,-1111.345,-43.788,33.242,-0.107,0.986,-0.125,0.397,1.648,-0.488,60.000,4970.000,1.000
2738.381,-239.799,2688.661,-184.020,-54.320,-1113.425,-44.168,32.917,-0.108,0.986,-0.127,0.397,1.587,-0.397,60.000,4971.000,1.000
2708.890,-239.015,2659.152,-181.711,-53.617,-1111.637,-43.954,33.100,-0.105,0.985,-0.121,0.305,1.648,-0.549,60.000,4972.000,1.000
2679.660,-238.670,2629.962,-178.879,-52.713,-1107.514,-43.506,33.422,-0.104,0.984,-0.124,0.366,1.709,-0.488,60.000,4973.000,1.000
2650.248,-238.663,2600.585,-176.130,-52.097,-1104.369,-43.286,33.468,-0.105,0.982,-0.125,0.458,1.770,-0.397,60.000,4974.000,1.000
2620.484,-238.863,2570.775,-173.780,-51.940,-1103.292,-43.490,33.106,-0.106,0.983,-0.125,0.519,1.831,-0.397,60.000,4975.000,1.000
2590.426,-239.267,2540.590,-171.753,-52.138,-1102.493,-44.056,32.445,-0.107,0.985,-0.126,0.458,1.892,-0.397,60.000,4976.000,1.000
2560.123,-240.007,2510.172,-169.860,-52.568,-1101.790,-44.892,31.595,-0.104,0.984,-0.125,0.488,1.801,-0.397,60.000,4977.000,1.000
2529.731,-241.280,2479.774,-168.253,-53.012,-1099.964,-45.799,30.760,-0.104,0.983,-0.128,0.427,1.770,-0.122,60.000,4978.000,1.000
2499.424,-243.018,2449.614,-167.189,-53.286,-1096.463,-46.584,30.119,-0.103,0.984,-0.127,0.397,1.801,-0.153,60.000,4979.000,1.000
2469.365,-244.747,2419.814,-166.665,-53.282,-1091.905,-47.109,29.779,-0.104,0.986,-0.124,0.458,1.770,-0.153,60.000,4980.000,1.000
2439.634,-245.810,2390.358,-166.495,-53.026,-1087.741,-47.340,29.707,-0.107,0.986,-0.126,0.275,1.892,-0.122,60.000,4981.000,1.000
2410.160,-245.802,2361.086,-166.592,-52.660,-1087.155,-47.377,29.720,-0.107,0.984,-0.123,0.305,1.923,0.061,60.000,4982.000,1.000
2380.845,-244.917,2331.880,-167.013,-52.263,-1090.141,-47.302,29.692,-0.104,0.984,-0.121,0.336,1.923,0.061,60.000,4983.000,1.000
2351.467,-243.745,2302.564,-167.740,-51.986,-1095.013,-47.301,29.465,-0.103,0.984,-0.125,0.366,1.984,0.061,60.000,4984.000,1.000
2321.819,-242.932,2272.989,-168.756,-51.973,-1099.247,-47.574,28.932,-0.104,0.983,-0.126,0.366,1.923,0.153,60.000,4985.000,1.000
2291.824,-242.872,2243.076,-170.226,-52.294,-1100.854,-48.245,28.075,-0.103,0.983,-0.125,0.427,2.045,0.244,60.000,4986.000,1.000
2261.505,-243.456,2212.803,-172.231,-52.959,-1101.835,-49.350,26.923,-0.105,0.983,-0.125,0.336,2.106,0.214,60.000,4987.000,1.000
2231.155,-243.981,2182.418,-174.314,-53.735,-1103.543,-50.632,25.735,-0.104,0.981,-0.122,0.336,2.136,0.336,60.000,4988.000,1.000
2201.107,-243.428,2152.265,-175.520,-54.335,-1106.261,-51.747,24.794,-0.104,0.984,-0.125,0.305,2.228,0.427,60.000,4989.000,1.000
2171.538,-241.248,2122.572,-175.110,-54.582,-1108.363,-52.464,24.234,-0.104,0.984,-0.123,0.366,2.350,0.397,60.000,4990.000,1.000
2142.421,-237.760,2093.345,-172.921,-54.455,-1107.254,-52.749,24.004,-0.104,0.984,-0.119,0.336,2.258,0.519,60.000,4991.000,1.000
2113.537,-233.850,2064.393,-169.250,-54.107,-1103.765,-52.765,23.913,-0.104,0.984,-0.121,0.275,2.289,0.488,60.000,4992.000,1.000
2084.735,-230.583,2035.588,-164.894,-53.646,-1098.866,-52.642,23.879,-0.104,0.984,-0.124,0.305,2.441,0.427,60.000,4993.000,1.000
2055.925,-228.763,2006.852,-160.997,-53.168,-1094.078,-52.490,23.881,-0.103,0.983,-0.123,0.305,2.441,0.458,60.000,4994.000,1.000
2027.090,-228.566,1978.151,-158.513,-52.718,-1090.606,-52.391,23.929,-0.103,0.986,-0.124,0.336,2.502,0.427,60.000,4995.000,1.000
1998.176,-229.433,1949.397,-157.480,-52.360,-1088.627,-52.448,23.943,-0.103,0.984,-0.127,0.336,2.502,0.458,60.000,4996.000,1.000
1969.019,-230.454,1920.382,-156.907,-52.256,-1089.410,-52.823,23.704,-0.102,0.984,-0.126,0.336,2.533,0.580,60.000,4997.000,1.000
1939.609,-231.149,1891.066,-155.763,-52.432,-1091.450,-53.500,23.141,-0.103,0.985,-0.126,0.366,2.625,0.549,60.000,4998.000,1.000
1910.015,-231.725,1861.514,-153.974,-52.869,-1092.945,-54.401,22.271,-0.103,0.987,-0.125,0.336,2.777,0.610,60.000,4999.000,1.000
1880.311,-232.597,1831.829,-152.311,-53.531,-1093.531,-55.462,21.164,-0.103,0.985,-0.122,0.275,2.686,0.580,60.000,5000.000,1.000
1850.599,-233.668,1802.129,-151.439,-54.318,-1093.766,-56.603,19.948,-0.103,0.985,-0.124,0.153,2.686,0.671,60.000,5001.000,1.000
1821.003,-234.175,1772.535,-151.447,-55.057,-1096.053,-57.712,18.790,-0.103,0.988,-0.125,0.153,2.747,0.641,60.000,5002.000,1.000
1791.739,-233.281,1743.254,-152.112,-55.480,-1100.203,-58.569,17.938,-0.103,0.988,-0.123,0.092,2.777,0.671,60.000,5003.000,1.000
1762.862,-230.633,1714.346,-152.983,-55.520,-1104.995,-59.107,17.456,-0.104,0.989,-0.123,0.000,2.838,0.702,60.000,5004.000,1.000
1734.295,-226.578,1685.759,-153.503,-55.291,-1108.573,-59.385,17.261,-0.103,0.987,-0.124,0.000,2.960,0.641,60.000,5005.000,1.000
1705.925,-222.097,1657.412,-153.518,-54.950,-1108.834,-59.501,17.231,-0.104,0.987,-0.122,-0.122,2.991,0.702,60.000,5006.000,1.000
1677.561,-218.379,1629.126,-153.536,-54.696,-1107.195,-59.629,17.177,-0.103,0.987,-0.124,-0.122,3.052,0.732,60.000,5007.000,1.000
1649.137,-216.173,1600.813,-154.236,-54.571,-1104.811,-59.815,17.036,-0.104,0.986,-0.122,-0.153,2.991,0.702,60.000,5008.000,1.000
1620.686,-215.349,1572.458,-155.722,-54.507,-1102.529,-60.021,16.829,-0.103,0.983,-0.122,-0.092,3.021,0.641,60.000,5009.000,1.000
1592.324,-215.202,1544.139,-157.384,-54.361,-1100.340,-60.157,16.659,-0.104,0.982,-0.121,-0.092,3.021,0.580,60.000,5010.000,1.000
1564.104,-214.962,1515.918,-158.190,-54.060,-1097.297,-60.204,16.592,-0.104,0.981,-0.124,-0.183,3.113,0.580,60.000,5011.000,1.000
1535.866,-214.213,1487.675,-157.321,-53.774,-1094.980,-60.343,16.490,-0.104,0.982,-0.124,-0.183,3.082,0.488,60.000,5012.000,1.000
1507.475,-213.198,1459.303,-154.838,-53.689,-1094.206,-60.705,16.195,-0.102,0.982,-0.122,-0.244,2.960,0.519,60.000,5013.000,1.000
1478.859,-212.417,1430.741,-151.440,-53.915,-1095.250,-61.338,15.593,-0.103,0.982,-0.122,-0.122,3.082,0.549,60.000,5014.000,1.000
1450.087,-212.145,1402.060,-147.790,-54.375,-1096.868,-62.133,14.743,-0.102,0.982,-0.125,-0.061,3.052,0.488,60.000,5015.000,1.000
1421.333,-212.504,1373.428,-144.369,-54.851,-1096.585,-62.893,13.859,-0.103,0.981,-0.124,-0.092,3.052,0.549,60.000,5016.000,1.000
1392.714,-213.640,1344.934,-141.737,-55.200,-1095.310,-63.527,13.089,-0.104,0.982,-0.122,0.000,3.052,0.580,60.000,5017.000,1.000
1364.337,-215.551,1316.664,-140.463,-55.322,-1094.123,-63.975,12.540,-0.103,0.982,-0.123,0.061,2.991,0.549,60.000,5018.000,1.000
1336.183,-217.856,1288.609,-140.559,-55.257,-1093.894,-64.287,12.183,-0.104,0.982,-0.124,0.122,2.930,0.519,60.000,5019.000,1.000
1308.184,-220.091,1260.714,-141.436,-55.101,-1094.122,-64.532,11.943,-0.105,0.982,-0.125,0.153,2.838,0.580,60.000,5020.000,1.000
1280.276,-222.011,1232.887,-142.456,-54.952,-1092.955,-64.770,11.730,-0.105,0.982,-0.126,0.214,2.960,0.580,60.000,5021.000,1.000
1252.310,-223.487,1204.958,-143.358,-54.958,-1091.746,-65.137,11.373,-0.106,0.983,-0.125,0.336,2.869,0.549,60.000,5022.000,1.000
1224.297,-224.312,1176.942,-144.299,-55.062,-1091.992,-65.605,10.881,-0.106,0.984,-0.126,0.305,2.777,0.519,60.000,5023.000,1.000
1196.411,-224.121,1149.034,-145.566,-55.037,-1094.517,-65.992,10.439,-0.106,0.984,-0.125,0.336,2.686,0.580,60.000,5024.000,1.000
1168.862,-222.730,1121.466,-147.518,-54.655,-1097.778,-66.069,10.271,-0.106,0.983,-0.125,0.427,2.594,0.427,60.000,5025.000,1.000
1141.651,-220.442,1094.257,-150.522,-53.942,-1098.440,-65.827,10.406,-0.108,0.982,-0.125,0.488,2.563,0.458,60.000,5026.000,1.000
1114.447,-217.825,1067.104,-154.594,-53.268,-1097.329,-65.602,10.557,-0.108,0.979,-0.123,0.427,2.502,0.397,60.000,5027.000,1.000
1086.984,-215.375,1039.753,-159.206,-52.928,-1096.966,-65.675,10.477,-0.107,0.979,-0.123,0.519,2.441,0.336,60.000,5028.000,1.000
1059.183,-213.398,1012.106,-163.592,-52.997,-1099.804,-66.134,10.058,-0.104,0.978,-0.122,0.488,2.472,0.336,60.000,5029.000,1.000
1031.197,-212.163,984.278,-167.264,-53.300,-1104.765,-66.826,9.391,-0.103,0.983,-0.120,0.519,2.350,0.305,60.000,5030.000,1.000
1003.298,-211.882,956.499,-170.007,-53.565,-1107.175,-67.482,8.697,-0.102,0.985,-0.123,0.488,2.319,0.305,60.000,5031.000,1.000
975.570,-212.507,928.842,-171.494,-53.741,-1106.507,-68.013,8.060,-0.103,0.985,-0.124,0.580,2.350,0.214,60.000,5032.000,1.000
947.947,-213.685,901.264,-171.223,-53.935,-1105.825,-68.480,7.465,-0.104,0.986,-0.124,0.580,2.197,0.458,60.000,5033.000,1.000
920.284,-214.900,873.668,-168.842,-54.275,-1109.193,-69.025,6.830,-0.104,0.985,-0.127,0.519,2.197,0.519,60.000,5034.000,1.000
892.633,-215.847,846.146,-164.819,-54.624,-1115.739,-69.574,6.243,-0.104,0.982,-0.125,0.458,2.167,0.519,60.000,5035.000,1.000
